Checked,Protein FDR Confidence: Combined,Master,Accession,Description,# Peptides,# PSMs,Abundance Ratio P-Value: (MCF10A) / (HCC1806),Abundance Ratio P-Value: (MCF7) / (HCC1806),Abundance Ratio P-Value: (MDAMB231) / (HCC1806),Abundance Ratio P-Value: (MCF7) / (MCF10A),Abundance Ratio P-Value: (MDAMB231) / (MCF10A),Abundance Ratio P-Value: (MDAMB231) / (MCF7),Abundance Ratio: (MCF10A) / (HCC1806),Abundance Ratio: (MCF7) / (HCC1806),Abundance Ratio: (MDAMB231) / (HCC1806),Abundance Ratio: (MCF7) / (MCF10A),Abundance Ratio: (MDAMB231) / (MCF10A),Abundance Ratio: (MDAMB231) / (MCF7),Abundance Ratio (log2): (MCF10A) / (HCC1806),Abundance Ratio (log2): (MCF7) / (HCC1806),Abundance Ratio (log2): (MDAMB231) / (HCC1806),Abundance Ratio (log2): (MCF7) / (MCF10A),Abundance Ratio (log2): (MDAMB231) / (MCF10A),Abundance Ratio (log2): (MDAMB231) / (MCF7),Abundances (Grouped): HCC1806,Abundances (Grouped): MCF10A,Abundances (Grouped): MCF7,Abundances (Grouped): MDAMB231,Abundances (Grouped) CV [%]: HCC1806,Abundances (Grouped) CV [%]: MCF10A,Abundances (Grouped) CV [%]: MCF7,Abundances (Grouped) CV [%]: MDAMB231,# Unique Peptides,"Abundances (Normalized): F3: 130C, Sample, HCC1806","Abundances (Normalized): F3: 131N, Sample, HCC1806","Abundances (Normalized): F3: 132N, Sample, HCC1806","Abundances (Normalized): F3: 132C, Sample, HCC1806","Abundances (Normalized): F3: 126, Sample, MCF10A","Abundances (Normalized): F3: 127N, Sample, MCF10A","Abundances (Normalized): F3: 127C, Sample, MCF10A","Abundances (Normalized): F3: 128N, Sample, MCF10A","Abundances (Normalized): F3: 128C, Sample, MCF7","Abundances (Normalized): F3: 129N, Sample, MCF7","Abundances (Normalized): F3: 129C, Sample, MCF7","Abundances (Normalized): F3: 130N, Sample, MCF7","Abundances (Normalized): F3: 133N, Sample, MDAMB231","Abundances (Normalized): F3: 133C, Sample, MDAMB231","Abundances (Normalized): F3: 134N, Sample, MDAMB231","Abundances (Normalized): F3: 135N, Sample, MDAMB231",# Protein Groups,Sum PEP Score,Coverage [%],"Abundance: F3: 130C, Sample, HCC1806","Abundance: F3: 131N, Sample, HCC1806","Abundance: F3: 132N, Sample, HCC1806","Abundance: F3: 132C, Sample, HCC1806","Abundance: F3: 126, Sample, MCF10A","Abundance: F3: 127N, Sample, MCF10A","Abundance: F3: 127C, Sample, MCF10A","Abundance: F3: 128N, Sample, MCF10A","Abundance: F3: 128C, Sample, MCF7","Abundance: F3: 129N, Sample, MCF7","Abundance: F3: 129C, Sample, MCF7","Abundance: F3: 130N, Sample, MCF7","Abundance: F3: 133N, Sample, MDAMB231","Abundance: F3: 133C, Sample, MDAMB231","Abundance: F3: 134N, Sample, MDAMB231","Abundance: F3: 135N, Sample, MDAMB231"
FALSE,Medium,Master Protein,Q9HCE0,Ectopic P granules protein 5 homolog OS=Homo sapiens OX=9606 GN=EPG5 PE=1 SV=2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,2.106,0,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,P49810,Presenilin-2 OS=Homo sapiens OX=9606 GN=PSEN2 PE=1 SV=1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,3.227,3,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q9BRT3,Migration and invasion enhancer 1 OS=Homo sapiens OX=9606 GN=MIEN1 PE=1 SV=1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,4.211,21,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q96EN8,Molybdenum cofactor sulfurase OS=Homo sapiens OX=9606 GN=MOCOS PE=1 SV=2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,3.794,2,,,,,,,,,,,,,,,,
FALSE,Medium,Master Protein,O96017,Serine/threonine-protein kinase Chk2 OS=Homo sapiens OX=9606 GN=CHEK2 PE=1 SV=1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,2.397,5,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q6P2P2,Protein arginine N-methyltransferase 9 OS=Homo sapiens OX=9606 GN=PRMT9 PE=1 SV=1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,4.032,1,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q9Y4G6,Talin-2 OS=Homo sapiens OX=9606 GN=TLN2 PE=1 SV=4,16,48,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,1,72.308,7,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q9UPQ0,LIM and calponin homology domains-containing protein 1 OS=Homo sapiens OX=9606 GN=LIMCH1 PE=1 SV=4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,4.779,1,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,P56159,GDNF family receptor alpha-1 OS=Homo sapiens OX=9606 GN=GFRA1 PE=1 SV=2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,4.471,3,,,,,,,,,,,,,,,,
FALSE,Low,Master Protein,Q9Y2G2,Caspase recruitment domain-containing protein 8 OS=Homo sapiens OX=9606 GN=CARD8 PE=1 SV=2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1.414,2,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q86YR5,G-protein-signaling modulator 1 OS=Homo sapiens OX=9606 GN=GPSM1 PE=1 SV=2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,4.25,2,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,A6NFI3,Zinc finger protein 316 OS=Homo sapiens OX=9606 GN=ZNF316 PE=1 SV=1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,1,5.163,3,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q9NXV2,BTB/POZ domain-containing protein KCTD5 OS=Homo sapiens OX=9606 GN=KCTD5 PE=1 SV=1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,4.121,6,,,,,,,,,,,,,,,,
FALSE,Medium,Master Protein,Q15583,Homeobox protein TGIF1 OS=Homo sapiens OX=9606 GN=TGIF1 PE=1 SV=3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1.976,3,,,,,,,,,,,,,,,,
FALSE,Low,Master Protein,Q86VF2,Immunoglobulin-like and fibronectin type III domain-containing protein 1 OS=Homo sapiens OX=9606 GN=IGFN1 PE=1 SV=2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1.396,1,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q9P1F3,Costars family protein ABRACL OS=Homo sapiens OX=9606 GN=ABRACL PE=1 SV=1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,5.248,20,,,,,,,,,,,,,,,,
FALSE,Medium,Master Protein,Q9Y597,BTB/POZ domain-containing protein KCTD3 OS=Homo sapiens OX=9606 GN=KCTD3 PE=1 SV=2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,2.285,1,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q93074,Mediator of RNA polymerase II transcription subunit 12 OS=Homo sapiens OX=9606 GN=MED12 PE=1 SV=4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,1,14.797,3,,,,,,,,,,,,,,,,
FALSE,Medium,Master Protein,Q8IYL3,UPF0688 protein C1orf174 OS=Homo sapiens OX=9606 GN=C1orf174 PE=1 SV=2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,2.138,6,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q9Y6G5,COMM domain-containing protein 10 OS=Homo sapiens OX=9606 GN=COMMD10 PE=1 SV=1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,1,4.012,11,,,,,,,,,,,,,,,,
FALSE,Medium,Master Protein,Q8TF68,Zinc finger protein 384 OS=Homo sapiens OX=9606 GN=ZNF384 PE=1 SV=2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,2.133,2,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q9H8M7,Ubiquitin carboxyl-terminal hydrolase MINDY-3 OS=Homo sapiens OX=9606 GN=MINDY3 PE=1 SV=1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,5.831,3,,,,,,,,,,,,,,,,
FALSE,Medium,Master Protein,Q9NSP4,Centromere protein M OS=Homo sapiens OX=9606 GN=CENPM PE=1 SV=1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1.605,6,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q5VTB9,E3 ubiquitin-protein ligase RNF220 OS=Homo sapiens OX=9606 GN=RNF220 PE=1 SV=1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,4.848,4,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,P78325,Disintegrin and metalloproteinase domain-containing protein 8 OS=Homo sapiens OX=9606 GN=ADAM8 PE=1 SV=2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,2.866,1,,,,,,,,,,,,,,,,
FALSE,Low,Master Protein,Q9UPP2,IQ motif and SEC7 domain-containing protein 3 OS=Homo sapiens OX=9606 GN=IQSEC3 PE=2 SV=3,1,1,,0.694327856147896,0.334505527096015,,,0.903594743570244,0.477,0.702,0.58,1.472,1.215,0.825,-1.07,-0.51,-0.79,0.56,0.28,-0.28,21.9,10.4,15.4,12.7,30.38,,18.44,32.72,1,15.6,28.5,27.7,17.3,0,0,10.4,0,15.4,0,20.8,15.3,12.7,20.7,11.7,0,1,1.318,1,11.6,16.5,18.2,3.4,0,0,2.3,0,1.7,0,4.4,5.4,11.2,20.7,4.2,0
FALSE,Low,Master Protein,Q9P2E7,Protocadherin-10 OS=Homo sapiens OX=9606 GN=PCDH10 PE=1 SV=2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1.253,1,,,,,,,,,,,,,,,,
FALSE,Medium,Master Protein,A1L3X0,Elongation of very long chain fatty acids protein 7 OS=Homo sapiens OX=9606 GN=ELOVL7 PE=1 SV=1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,2.089,3,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q8N2G8,GH3 domain-containing protein OS=Homo sapiens OX=9606 GN=GHDC PE=1 SV=2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,2.783,3,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,P43361,Melanoma-associated antigen 8 OS=Homo sapiens OX=9606 GN=MAGEA8 PE=1 SV=2,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,8.371,8,,,,,,,,,,,,,,,,
FALSE,Medium,Master Protein,Q8TB05,UBA-like domain-containing protein 1 OS=Homo sapiens OX=9606 GN=UBALD1 PE=1 SV=1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,2.625,5,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q9BRQ0,Pygopus homolog 2 OS=Homo sapiens OX=9606 GN=PYGO2 PE=1 SV=2,1,4,,0.995949040879399,0.563661096635695,,,0.680400011231739,0.734,0.787,0.584,1.072,0.796,0.743,-0.45,-0.35,-0.78,0.1,-0.33,-0.43,23.1,17,18.2,13.5,10.05,,31.13,46.81,1,23.1,24.3,20,0,0,0,17,0,17.6,0,29.7,18.2,13.5,26.1,11.4,0,1,5.259,3,17.2,14.1,13.1,0,0,0,3.7,0,2,0,6.3,6.4,12,26.1,4.1,0
FALSE,Medium,Master Protein,Q16690,Dual specificity protein phosphatase 5 OS=Homo sapiens OX=9606 GN=DUSP5 PE=1 SV=2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,2.047,3,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,A0A2R8Y4L2,Heterogeneous nuclear ribonucleoprotein A1-like 3 OS=Homo sapiens OX=9606 GN=HNRNPA1L3 PE=4 SV=1,23,152,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,324.23,72,,,,,,,,,,,,,,,,
FALSE,Low,Master Protein,Q8TDG4,Helicase POLQ-like OS=Homo sapiens OX=9606 GN=HELQ PE=1 SV=2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1.439,1,,,,,,,,,,,,,,,,
FALSE,Medium,Master Protein,Q6I9Y2,THO complex subunit 7 homolog OS=Homo sapiens OX=9606 GN=THOC7 PE=1 SV=3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,2.439,6,,,,,,,,,,,,,,,,
FALSE,Medium,Master Protein,P40425,Pre-B-cell leukemia transcription factor 2 OS=Homo sapiens OX=9606 GN=PBX2 PE=1 SV=2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,2.143,3,,,,,,,,,,,,,,,,
FALSE,Medium,Master Protein,Q5VST9,Obscurin OS=Homo sapiens OX=9606 GN=OBSCN PE=1 SV=3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1.594,0,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q6ZMV9,Kinesin-like protein KIF6 OS=Homo sapiens OX=9606 GN=KIF6 PE=1 SV=3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,5.691,2,,,,,,,,,,,,,,,,
FALSE,Medium,Master Protein,Q49AM1,"Transcription termination factor 2, mitochondrial OS=Homo sapiens OX=9606 GN=MTERF2 PE=1 SV=2",1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1.534,2,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q6UWU4,Bombesin receptor-activated protein C6orf89 OS=Homo sapiens OX=9606 GN=C6orf89 PE=1 SV=1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,2.958,5,,,,,,,,,,,,,,,,
FALSE,Medium,Master Protein,Q14129,Protein DGCR6 OS=Homo sapiens OX=9606 GN=DGCR6 PE=1 SV=3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1.799,4,,,,,,,,,,,,,,,,
FALSE,Medium,Master Protein,Q8NDZ2,SUMO-interacting motif-containing protein 1 OS=Homo sapiens OX=9606 GN=SIMC1 PE=1 SV=3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,2.398,1,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q8NFD5,AT-rich interactive domain-containing protein 1B OS=Homo sapiens OX=9606 GN=ARID1B PE=1 SV=2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,1,3.527,1,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,A6NMY6,Putative annexin A2-like protein OS=Homo sapiens OX=9606 GN=ANXA2P2 PE=5 SV=2,32,314,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,377.494,58,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q14241,Elongin-A OS=Homo sapiens OX=9606 GN=ELOA PE=1 SV=2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,1,4.88,3,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q13608,Peroxisome assembly factor 2 OS=Homo sapiens OX=9606 GN=PEX6 PE=1 SV=2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,3.332,3,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q9UHW9,Solute carrier family 12 member 6 OS=Homo sapiens OX=9606 GN=SLC12A6 PE=1 SV=2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,3.211,1,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q7Z4H3,5'-deoxynucleotidase HDDC2 OS=Homo sapiens OX=9606 GN=HDDC2 PE=1 SV=1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,10.41,8,,,,,,,,,,,,,,,,
FALSE,Medium,Master Protein,Q14642,Inositol polyphosphate-5-phosphatase A OS=Homo sapiens OX=9606 GN=INPP5A PE=1 SV=1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1.876,2,,,,,,,,,,,,,,,,
FALSE,Low,Master Protein,Q8TCC3,"39S ribosomal protein L30, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL30 PE=1 SV=1",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1.326,5,,,,,,,,,,,,,,,,
FALSE,Medium,Master Protein,Q5TAQ9,DDB1- and CUL4-associated factor 8 OS=Homo sapiens OX=9606 GN=DCAF8 PE=1 SV=1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1.849,2,,,,,,,,,,,,,,,,
FALSE,Low,Master Protein,Q96T17,MAP7 domain-containing protein 2 OS=Homo sapiens OX=9606 GN=MAP7D2 PE=1 SV=2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1.346,1,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q5VZF2,Muscleblind-like protein 2 OS=Homo sapiens OX=9606 GN=MBNL2 PE=1 SV=2,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,24.644,15,,,,,,,,,,,,,,,,
FALSE,Medium,Master Protein,Q8N7X0,Androglobin OS=Homo sapiens OX=9606 GN=ADGB PE=2 SV=3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,2.078,1,,,,,,,,,,,,,,,,
FALSE,Medium,Master Protein,Q96NW4,Ankyrin repeat domain-containing protein 27 OS=Homo sapiens OX=9606 GN=ANKRD27 PE=1 SV=2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,2.042,1,,,,,,,,,,,,,,,,
FALSE,Medium,Master Protein,Q8NAP3,Zinc finger and BTB domain-containing protein 38 OS=Homo sapiens OX=9606 GN=ZBTB38 PE=1 SV=2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1.601,2,,,,,,,,,,,,,,,,
FALSE,Medium,Master Protein,O75143,Autophagy-related protein 13 OS=Homo sapiens OX=9606 GN=ATG13 PE=1 SV=1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,2.209,2,,,,,,,,,,,,,,,,
FALSE,Medium,Master Protein,Q9NRX5,Serine incorporator 1 OS=Homo sapiens OX=9606 GN=SERINC1 PE=1 SV=1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,2.369,3,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q96SQ9,Cytochrome P450 2S1 OS=Homo sapiens OX=9606 GN=CYP2S1 PE=1 SV=2,3,5,,0.00294297583241632,0.0175944065695403,,,0.194951463595792,0.035,0.071,0.283,2.044,8.104,3.965,-4.84,-3.81,-1.82,1.03,3.02,1.99,331.3,11.6,23.7,93.8,33.36,,19.55,52.42,3,219.3,427.5,430.1,256.7,0,0,11.6,0,27.2,0,0,20.6,98.3,93.8,29.2,0,1,10.979,4,162.8,247.5,281.9,49.8,0,0,2.5,0,3,0,0,7.3,87.1,93.8,10.6,0
FALSE,Medium,Master Protein,Q8IYN6,UBA-like domain-containing protein 2 OS=Homo sapiens OX=9606 GN=UBALD2 PE=1 SV=1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,2.353,5,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,O95081,Arf-GAP domain and FG repeat-containing protein 2 OS=Homo sapiens OX=9606 GN=AGFG2 PE=1 SV=2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,2.814,2,,,,,,,,,,,,,,,,
FALSE,Medium,Master Protein,Q9Y248,DNA replication complex GINS protein PSF2 OS=Homo sapiens OX=9606 GN=GINS2 PE=1 SV=1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1.641,8,,,,,,,,,,,,,,,,
FALSE,Medium,Master Protein,Q6ZV89,SH2 domain-containing protein 5 OS=Homo sapiens OX=9606 GN=SH2D5 PE=1 SV=2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1.751,2,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q8IZQ5,Selenoprotein H OS=Homo sapiens OX=9606 GN=SELENOH PE=1 SV=2,1,2,,0.263444817059707,0.068021762421646,,,0.772507263745946,0.01,0.286,0.136,100,100,0.474,-6.64,-1.81,-2.88,6.64,6.64,-1.08,75.6,0,21.6,10.2,76.39,,57.03,80.23,1,34.3,166.8,168.1,34,0,0,0,0,0,0,14.1,33.2,10.2,30.1,6.8,0,1,5.473,11,25.4,96.6,110.2,6.6,0,0,0,0,0,0,3,11.7,9.1,30.1,2.4,0
FALSE,Medium,Master Protein,Q9NW38,E3 ubiquitin-protein ligase FANCL OS=Homo sapiens OX=9606 GN=FANCL PE=1 SV=2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1.543,3,,,,,,,,,,,,,,,,
FALSE,Medium,Master Protein,Q8TEQ8,GPI ethanolamine phosphate transferase 3 OS=Homo sapiens OX=9606 GN=PIGO PE=1 SV=3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,2.081,1,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q03405,Urokinase plasminogen activator surface receptor OS=Homo sapiens OX=9606 GN=PLAUR PE=1 SV=1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,6.645,7,,,,,,,,,,,,,,,,
FALSE,Medium,Master Protein,Q02318,"Sterol 26-hydroxylase, mitochondrial OS=Homo sapiens OX=9606 GN=CYP27A1 PE=1 SV=1",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,2.188,3,,,,,,,,,,,,,,,,
FALSE,Low,Master Protein,O43805,Sjoegren syndrome nuclear autoantigen 1 OS=Homo sapiens OX=9606 GN=SSNA1 PE=1 SV=2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1.307,6,,,,,,,,,,,,,,,,
FALSE,Medium,Master Protein,O94885,SAM and SH3 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SASH1 PE=1 SV=3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1.893,1,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q96B54,Zinc finger protein 428 OS=Homo sapiens OX=9606 GN=ZNF428 PE=1 SV=2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,3.044,7,,,,,,,,,,,,,,,,
FALSE,Low,Master Protein,Q5VZ72,Izumo sperm-egg fusion protein 3 OS=Homo sapiens OX=9606 GN=IZUMO3 PE=3 SV=4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1.451,6,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,O60656,UDP-glucuronosyltransferase 1A9 OS=Homo sapiens OX=9606 GN=UGT1A9 PE=1 SV=1,2,2,,0.358166008569803,0.317026845350839,,,0.999649067208035,0.352,0.471,0.332,1.339,0.943,0.704,-1.51,-1.09,-1.59,0.42,-0.08,-0.51,76.6,26.9,36.1,25.4,51.61,,16.56,94.75,2,58.9,130.3,99.7,36.2,0,0,26.9,0,30.9,43.2,40.5,32.1,21,26.7,24.2,110,1,6.477,5,43.7,75.4,65.3,7,0,0,5.9,0,3.5,5.1,8.6,11.3,18.6,26.7,8.8,3.2
FALSE,High,Master Protein,O75157,TSC22 domain family protein 2 OS=Homo sapiens OX=9606 GN=TSC22D2 PE=1 SV=3,4,6,,0.994445579705433,0.955537043837568,,,0.911632296194002,0.549,0.934,0.383,1.702,0.698,0.41,-0.87,-0.1,-1.38,0.77,-0.52,-1.29,32.1,17.6,30,12.3,50,,82.59,107.15,1,43,31.4,32.8,8.7,0,0,17.6,0,0,0,58.5,15.4,12.3,58.4,7.8,0,1,10.139,5,31.9,18.2,21.5,1.7,0,0,3.8,0,0,0,12.4,5.4,10.9,58.4,2.8,0
FALSE,High,Master Protein,Q9NPL8,"Complex I assembly factor TIMMDC1, mitochondrial OS=Homo sapiens OX=9606 GN=TIMMDC1 PE=1 SV=2",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,4.059,9,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,P26367,Paired box protein Pax-6 OS=Homo sapiens OX=9606 GN=PAX6 PE=1 SV=2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,3.524,4,,,,,,,,,,,,,,,,
FALSE,Low,Master Protein,Q9NV96,Cell cycle control protein 50A OS=Homo sapiens OX=9606 GN=TMEM30A PE=1 SV=1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1.346,4,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,P04920,Anion exchange protein 2 OS=Homo sapiens OX=9606 GN=SLC4A2 PE=1 SV=4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,4.091,2,,,,,,,,,,,,,,,,
