Checked,Protein FDR Confidence: Combined,Master,Accession,Description,# Peptides,# PSMs,Abundance Ratio P-Value: (MCF10A) / (HCC1806),Abundance Ratio P-Value: (MCF7) / (HCC1806),Abundance Ratio P-Value: (MDAMB231) / (HCC1806),Abundance Ratio P-Value: (MCF7) / (MCF10A),Abundance Ratio P-Value: (MDAMB231) / (MCF10A),Abundance Ratio P-Value: (MDAMB231) / (MCF7),Abundance Ratio: (MCF10A) / (HCC1806),Abundance Ratio: (MCF7) / (HCC1806),Abundance Ratio: (MDAMB231) / (HCC1806),Abundance Ratio: (MCF7) / (MCF10A),Abundance Ratio: (MDAMB231) / (MCF10A),Abundance Ratio: (MDAMB231) / (MCF7),Abundance Ratio (log2): (MCF10A) / (HCC1806),Abundance Ratio (log2): (MCF7) / (HCC1806),Abundance Ratio (log2): (MDAMB231) / (HCC1806),Abundance Ratio (log2): (MCF7) / (MCF10A),Abundance Ratio (log2): (MDAMB231) / (MCF10A),Abundance Ratio (log2): (MDAMB231) / (MCF7),Abundances (Grouped): HCC1806,Abundances (Grouped): MCF10A,Abundances (Grouped): MCF7,Abundances (Grouped): MDAMB231,Abundances (Grouped) CV [%]: HCC1806,Abundances (Grouped) CV [%]: MCF10A,Abundances (Grouped) CV [%]: MCF7,Abundances (Grouped) CV [%]: MDAMB231,# Unique Peptides,"Abundances (Normalized): F1: 130C, Sample, HCC1806","Abundances (Normalized): F1: 131N, Sample, HCC1806","Abundances (Normalized): F1: 132N, Sample, HCC1806","Abundances (Normalized): F1: 132C, Sample, HCC1806","Abundances (Normalized): F1: 126, Sample, MCF10A","Abundances (Normalized): F1: 127N, Sample, MCF10A","Abundances (Normalized): F1: 127C, Sample, MCF10A","Abundances (Normalized): F1: 128N, Sample, MCF10A","Abundances (Normalized): F1: 128C, Sample, MCF7","Abundances (Normalized): F1: 129N, Sample, MCF7","Abundances (Normalized): F1: 129C, Sample, MCF7","Abundances (Normalized): F1: 130N, Sample, MCF7","Abundances (Normalized): F1: 133N, Sample, MDAMB231","Abundances (Normalized): F1: 133C, Sample, MDAMB231","Abundances (Normalized): F1: 134N, Sample, MDAMB231","Abundances (Normalized): F1: 135N, Sample, MDAMB231",# Protein Groups,Sum PEP Score,Coverage [%],"Abundance: F1: 130C, Sample, HCC1806","Abundance: F1: 131N, Sample, HCC1806","Abundance: F1: 132N, Sample, HCC1806","Abundance: F1: 132C, Sample, HCC1806","Abundance: F1: 126, Sample, MCF10A","Abundance: F1: 127N, Sample, MCF10A","Abundance: F1: 127C, Sample, MCF10A","Abundance: F1: 128N, Sample, MCF10A","Abundance: F1: 128C, Sample, MCF7","Abundance: F1: 129N, Sample, MCF7","Abundance: F1: 129C, Sample, MCF7","Abundance: F1: 130N, Sample, MCF7","Abundance: F1: 133N, Sample, MDAMB231","Abundance: F1: 133C, Sample, MDAMB231","Abundance: F1: 134N, Sample, MDAMB231","Abundance: F1: 135N, Sample, MDAMB231"
FALSE,High,Master Protein,Q96SI9,Spermatid perinuclear RNA-binding protein OS=Homo sapiens OX=9606 GN=STRBP PE=1 SV=1,7,21,0.983302862210683,0.0175960163263327,0.11228917653109,0.00938277907762575,0.0613841491952678,0.709218780567417,0.961,2.771,2.61,2.882,2.715,0.942,-0.06,1.47,1.38,1.53,1.44,-0.09,320.1,307.8,887.1,835.6,37.4,29.24,11.6,42.59,1,347.2,273.5,295.2,577.6,301.7,475.5,248.5,314,1021.8,928.1,781.4,847.9,1022.9,291.4,793.3,880.2,1,37.464,10,259.3,139.9,171,149.7,40.7,49.3,50.4,55.7,144.8,140,164,330.3,1022.9,250.9,366.8,46.8
FALSE,High,Master Protein,Q12899,Tripartite motif-containing protein 26 OS=Homo sapiens OX=9606 GN=TRIM26 PE=1 SV=1,3,3,0.98333822664122,0.982772845572073,0.999995083546682,0.999995489211066,0.98869901553514,0.988811486528426,0.51,0.556,0.577,1.089,1.13,1.037,-0.97,-0.85,-0.79,0.12,0.18,0.05,54.1,27.6,30.1,31.2,69.47,70.59,28.44,58.33,3,40,88,73.2,6.9,27.6,0,62.8,15,26.1,21.7,41.4,34.7,31.2,66.7,22.5,0,1,7.337,6,29.9,45,42.4,1.8,3.7,0,12.7,2.7,3.7,3.3,8.7,13.5,31.2,57.4,10.4,0
FALSE,Medium,Master Protein,Q8IWA5,Choline transporter-like protein 2 OS=Homo sapiens OX=9606 GN=SLC44A2 PE=1 SV=3,1,2,0.98337210415752,0.845652768692642,0.999941275391606,0.977578565915578,0.979536286496889,0.84889373070851,0.538,0.465,0.532,0.865,0.99,1.144,-0.9,-1.1,-0.91,-0.21,-0.02,0.19,41.5,22.3,19.3,22.1,69.21,18.53,19.77,64.69,1,30.5,68.9,56.5,6,22.3,0,29.6,21.4,20.8,17.9,25.1,16.1,20.4,59.2,22.1,0,1,2.888,2,22.8,35.3,32.7,1.6,3,0,6,3.8,2.9,2.7,5.3,6.3,20.4,51,10.2,0
FALSE,Medium,Master Protein,O96017,Serine/threonine-protein kinase Chk2 OS=Homo sapiens OX=9606 GN=CHEK2 PE=1 SV=1,1,1,0.983427763945929,0.624729233280411,0.305827855944482,0.822705708411988,0.481324010750115,0.927121079767717,1.089,1.944,2.479,1.786,2.277,1.275,0.12,0.96,1.31,0.84,1.19,0.35,389.1,423.6,756.4,964.5,51.85,56.42,38.11,71.25,1,411.4,313.5,368,865.6,425.9,1050.6,380.4,421.3,773.6,1137.8,422.1,739.6,836.8,339.1,1111.6,2245.3,1,2.992,3,307.3,160.4,213.2,224.3,57.5,108.9,77.1,74.8,109.6,171.6,88.6,288.1,836.8,292,514,119.3
FALSE,Medium,Master Protein,O43181,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS4 PE=1 SV=1",1,2,0.983508411485403,0.755402736965771,0.977520610071407,0.917780587576836,0.999883374971715,0.95185137910049,0.559,0.453,0.404,0.811,0.723,0.892,-0.84,-1.14,-1.31,-0.3,-0.47,-0.17,105.7,59.1,47.9,42.7,73.67,100.76,49.32,106.56,1,60.7,212.6,183.8,30.4,34.1,43.9,258.4,79.6,31.8,61,92.3,37.6,36.8,230.4,42.7,0,1,2.503,5,45.4,108.8,106.5,7.9,4.6,4.5,52.4,14.1,4.5,9.2,19.4,14.7,36.8,198.4,19.7,0
FALSE,High,Master Protein,P49959,Double-strand break repair protein MRE11 OS=Homo sapiens OX=9606 GN=MRE11 PE=1 SV=3,17,34,0.983602291779361,0.540368293358654,0.982797086651994,0.746049681509972,0.999999917824499,0.749344832831406,0.975,0.888,1.034,0.911,1.061,1.165,-0.04,-0.17,0.05,-0.13,0.08,0.22,4873.4,4749.4,4325.2,5037.1,2.29,3.96,3.94,21.5,17,4665,4867.9,4878.8,4905.3,4806,4419,4817.5,4693.4,4458,4308.1,4056.2,4342.4,5677.9,5266.6,4817.7,3326.3,1,91.989,28,3484.3,2491.3,2826.3,1271.1,649,458,976.6,833,631.6,649.6,851.4,1691.7,5677.9,4533.9,2227.6,176.8
FALSE,High,Master Protein,Q14696,LRP chaperone MESD OS=Homo sapiens OX=9606 GN=MESD PE=1 SV=2,7,14,0.983722729805649,0.631001714513306,0.987764256280753,0.82684896618665,0.999985707645782,0.810349820687027,1.024,1.509,0.845,1.473,0.826,0.56,0.03,0.59,-0.24,0.56,-0.28,-0.84,1117.2,1144.1,1685.7,944.6,47.77,43.75,16.25,93.3,7,817.6,1844.8,1526.5,629.8,1090.5,851.9,2173.6,1200.3,1597.5,1415.4,2068.9,1778.7,985.8,3827,905,676.4,1,35.311,36,610.7,944.1,884.3,163.2,147.3,88.3,440.6,213,226.3,213.4,434.3,692.9,985.8,3294.6,418.5,35.9
FALSE,High,Master Protein,Q6AI12,Ankyrin repeat domain-containing protein 40 OS=Homo sapiens OX=9606 GN=ANKRD40 PE=1 SV=2,1,1,0.983723232974062,0.11659834116634,0.503107941221197,0.0641928144278417,0.323673633050167,0.734540928314887,1.005,1.522,1.338,1.515,1.331,0.879,0.01,0.61,0.42,0.6,0.41,-0.19,36.6,36.7,55.7,48.9,27.5,18.45,12.42,25.81,1,53.9,32.4,41.3,30,31.7,30.1,42.6,42.6,50.2,50.8,61,63.9,64.8,50.2,33.9,47.7,1,3.498,4,40.2,16.6,23.9,7.8,4.3,3.1,8.6,7.6,7.1,7.7,12.8,24.9,64.8,43.2,15.7,2.5
FALSE,High,Master Protein,Q9BVK6,Transmembrane emp24 domain-containing protein 9 OS=Homo sapiens OX=9606 GN=TMED9 PE=1 SV=2,9,28,0.983789186377911,0.642645066215455,0.796191826356212,0.836164805136551,0.595502968376123,0.20472666518847,1.011,1.121,0.759,1.109,0.751,0.677,0.02,0.16,-0.4,0.15,-0.41,-0.56,4179.4,4225.8,4685,3172.9,30.18,29.01,24.21,34.1,6,4012.6,4353.1,4681.4,2125.8,4190.5,2510.9,5388.3,4261.3,4338,3697.6,6453,5059.7,3922.9,3992.6,2566.3,1851.4,1,57.194,47,2997.1,2227.8,2712,550.8,565.9,260.3,1092.3,756.3,614.6,557.6,1354.5,1971.1,3922.9,3437.1,1186.6,98.4
FALSE,High,Master Protein,Q15599,Na(+)/H(+) exchange regulatory cofactor NHE-RF2 OS=Homo sapiens OX=9606 GN=SLC9A3R2 PE=1 SV=2,9,20,0.98379648865123,0.700793153892036,0.0156809197224487,0.880722756091146,0.0292575850234267,0.103254363634952,1.034,1.144,1.77,1.106,1.712,1.548,0.05,0.19,0.82,0.15,0.78,0.63,1460.3,1509.7,1669.8,2585.2,14.95,7.64,3.95,46.03,9,1473.7,1553.7,1447,1085.8,1545.6,1310.1,1474.5,1550.7,1635.7,1601.4,1747.5,1704.6,3187.5,4523.6,2096.7,1563.8,1,39.016,30,1100.7,795.2,838.2,281.4,208.7,135.8,298.9,275.2,231.7,241.5,366.8,664.1,3187.5,3894.2,969.5,83.1
FALSE,High,Master Protein,O14497,AT-rich interactive domain-containing protein 1A OS=Homo sapiens OX=9606 GN=ARID1A PE=1 SV=3,8,9,0.98379656923957,0.372441326743958,0.687821304096644,0.563251999110926,0.871243052594531,0.939061221474501,1.207,1.802,1.75,1.493,1.45,0.971,0.27,0.85,0.81,0.58,0.54,-0.04,893.1,1077.7,1609.2,1562.6,54.34,30.28,16.98,32.55,8,1074.2,633,742.5,1952.3,1237.6,1559.1,785.3,938.4,1545,1807.8,1193.6,1676,1709.6,744.1,1706.7,1430.7,1,29.548,5,802.3,324,430.1,505.9,167.1,161.6,159.2,166.6,218.9,272.6,250.5,652.9,1709.6,640.5,789.2,76
FALSE,High,Master Protein,O00203,AP-3 complex subunit beta-1 OS=Homo sapiens OX=9606 GN=AP3B1 PE=1 SV=3,20,30,0.983918432954962,0.0572604503709652,0.966288479207072,0.0309318824514683,0.84614218084096,0.123853982403248,0.94,1.18,1.012,1.255,1.076,0.858,-0.09,0.24,0.02,0.33,0.11,-0.22,6426.2,6042.1,7580.4,6502.8,10.47,9.31,7.21,11.49,20,5193.6,6461.2,6567.4,6391.5,5661.8,6483.7,6448,5379.5,6958.5,7992.3,8010.2,7189.7,5386,6768.3,6247.7,7049,1,72.112,17,3879.2,3306.7,3804.5,1656.2,764.6,672.1,1307.2,954.8,985.8,1205.2,1681.4,2800.9,5386,5826.7,2888.8,374.6
FALSE,High,Master Protein,Q66K74,Microtubule-associated protein 1S OS=Homo sapiens OX=9606 GN=MAP1S PE=1 SV=2,5,7,0.983921260266824,0.50557325657022,0.999999525450647,0.708402544239425,0.985875425991175,0.559443607845023,0.669,0.492,0.671,0.736,1.004,1.365,-0.58,-1.02,-0.57,-0.44,0.01,0.45,410.1,274.2,201.8,275.3,38.41,39.97,26.76,85.61,5,355.9,472.6,485.5,176.5,231.4,234.1,507,321.2,162.7,205,298.3,198.6,275.3,873.9,175,0,1,20.466,6,265.8,241.8,281.3,45.7,31.3,24.3,102.8,57,23.1,30.9,62.6,77.4,275.3,752.3,80.9,0
FALSE,High,Master Protein,Q6NVY1,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial OS=Homo sapiens OX=9606 GN=HIBCH PE=1 SV=2",9,13,0.983925216114024,0.0592633737643291,0.135271609601995,0.0320370226403938,0.0752114982629267,0.958734756470058,1.065,0.844,0.878,0.793,0.824,1.04,0.09,-0.24,-0.19,-0.34,-0.28,0.06,4766.3,5075.9,4022.7,4182.5,6.56,8.51,3.94,14.08,9,5204.9,4565.1,4566.6,4974.7,5261.8,4900.7,4368.8,5257.3,4030.1,4015.3,3784,4163,4255.6,3421.5,4110.6,4847.2,1,35.736,25,3887.6,2336.3,2645.5,1289.1,710.6,508,885.7,933.1,571,605.5,794.3,1621.8,4255.6,2945.5,1900.7,257.6
FALSE,Medium,Master Protein,Q969T7,7-methylguanosine phosphate-specific 5'-nucleotidase OS=Homo sapiens OX=9606 GN=NT5C3B PE=1 SV=4,1,1,0.98401657541262,0.871214388083857,0.782383309029476,0.97660331894511,0.933271599539924,0.997618829836921,1.227,1.486,1.785,1.211,1.455,1.201,0.29,0.57,0.84,0.28,0.54,0.26,374.7,459.6,556.8,668.8,57.16,22.2,28.63,43,1,509.7,275.5,220.8,780,411.2,513.8,328.9,548.9,532.2,661.8,312.7,582.5,606.5,228.9,737.6,794.8,1,2.907,3,380.7,141,127.9,202.1,55.5,53.3,66.7,97.4,75.4,99.8,65.6,226.9,606.5,197.1,341,42.2
FALSE,High,Master Protein,Q9Y394,Dehydrogenase/reductase SDR family member 7 OS=Homo sapiens OX=9606 GN=DHRS7 PE=1 SV=1,5,10,0.98418957432131,0.997844603111581,0.157919896372535,0.998025723191032,0.268683905477362,0.208171225428004,0.9,0.911,0.648,1.012,0.72,0.711,-0.15,-0.13,-0.63,0.02,-0.47,-0.49,2353.2,2117.5,2143.4,1524.7,32.42,15.85,8.15,8.85,5,2014.8,2964.6,2748.4,1349.4,2002.8,2424.1,2238.7,1659.6,2079.6,1895.6,2291.9,2209.2,1450,1744.1,1459,1593.4,1,24.539,15,1504.9,1517.2,1592.2,349.7,270.5,251.3,453.8,294.6,294.6,285.9,481.1,860.6,1450,1501.4,674.6,84.7
FALSE,High,Master Protein,O43504,Ragulator complex protein LAMTOR5 OS=Homo sapiens OX=9606 GN=LAMTOR5 PE=1 SV=1,1,1,0.984218508810509,0.881430660564393,0.998503867693713,0.980091733584824,0.961033658681785,0.835614894212253,1.084,1.056,0.725,0.974,0.669,0.686,0.12,0.08,-0.46,-0.04,-0.58,-0.54,55.7,60.4,58.9,40.4,45.94,38.92,29.38,30.96,1,44.3,80,70.1,24.5,66.8,54.6,84.3,29.8,47.2,68.6,87.6,50.5,39.5,66,40.4,0,1,5.132,26,33.1,40.9,40.6,6.3,9,5.7,17.1,5.3,6.7,10.3,18.4,19.7,39.5,56.9,18.7,0
FALSE,High,Master Protein,P07311,Acylphosphatase-1 OS=Homo sapiens OX=9606 GN=ACYP1 PE=1 SV=2,3,9,0.984231378318182,0.877403356612868,0.201579556110553,0.97869160892216,0.334072385456246,0.536175441738803,1.081,1.181,1.618,1.092,1.497,1.371,0.11,0.24,0.69,0.13,0.58,0.46,341.4,369,403,552.5,27.46,15.41,22.26,42.98,3,398.6,243.9,292.3,451.4,371,432.7,294.7,367,298.3,446.8,363.5,501.2,807.2,320.7,757.4,403,1,11.402,31,297.7,124.8,169.4,117,50.1,44.8,59.7,65.1,42.3,67.4,76.3,195.2,807.2,276.1,350.2,21.4
FALSE,Medium,Master Protein,Q9UPW5,Cytosolic carboxypeptidase 1 OS=Homo sapiens OX=9606 GN=AGTPBP1 PE=1 SV=3,1,1,0.984394625286258,0.941478045257653,0.976507438424103,0.996503966934855,0.999805833177558,0.999420681380303,1.133,1.105,0.938,0.975,0.828,0.849,0.18,0.14,-0.09,-0.04,-0.27,-0.24,32.2,36.5,35.6,30.2,37.89,32.22,27.93,46.07,1,21.8,32.8,31.6,53.3,49.7,46.2,28.8,25.7,30.2,54.5,32.8,38.5,27.6,60.2,30.2,0,1,2.053,1,16.3,16.8,18.3,13.8,6.7,4.8,5.8,4.6,4.3,8.2,6.9,15,27.6,51.8,14,0
FALSE,High,Master Protein,Q9UMS0,"NFU1 iron-sulfur cluster scaffold homolog, mitochondrial OS=Homo sapiens OX=9606 GN=NFU1 PE=1 SV=2",2,4,0.984458607837282,0.98905970605567,0.99661953934822,0.9999756200351,0.942211841464278,0.952849747113981,0.944,0.889,0.813,0.943,0.861,0.914,-0.08,-0.17,-0.3,-0.09,-0.22,-0.13,875,825.6,778.1,710.9,25.83,17.87,18,19.93,2,848.4,902.4,923,487.8,807.7,634.8,991,843.9,718.8,684.9,1008.5,842.4,776,954.9,651.3,627.4,1,5.18,14,633.7,461.8,534.7,126.4,109.1,65.8,200.9,149.8,101.8,103.3,211.7,328.2,776,822.1,301.1,33.3
FALSE,High,Master Protein,Q9NVM9,Integrator complex subunit 13 OS=Homo sapiens OX=9606 GN=INTS13 PE=1 SV=2,4,5,0.984462525390934,0.995418902762754,0.544078134060487,0.999349106656316,0.745978035109918,0.678208940152515,0.761,0.981,0.554,1.29,0.728,0.565,-0.39,-0.03,-0.85,0.37,-0.46,-0.82,485,368.9,475.9,268.6,45.35,38.65,23.38,43.59,4,348.3,675.3,687.7,254.4,309.1,419.7,669.1,324.3,282.7,470.9,500.4,480.9,267.7,545.6,269.6,239.2,1,12.331,7,260.1,345.6,398.4,65.9,41.7,43.5,135.6,57.6,40.1,71,105,187.3,267.7,469.7,124.7,12.7
FALSE,High,Master Protein,Q9NS91,E3 ubiquitin-protein ligase RAD18 OS=Homo sapiens OX=9606 GN=RAD18 PE=1 SV=2,2,4,0.984466990223202,0.278932187455221,0.971373903754354,0.441483167187184,0.999778110233989,0.486614681964044,0.74,0.522,0.847,0.705,1.144,1.622,-0.43,-0.94,-0.24,-0.5,0.19,0.7,308.7,228.6,161.2,261.4,35.82,61.29,22.41,37.64,2,250,381.3,403.1,175.5,155.8,225.6,555.9,231.7,165.8,134.1,223.6,156.7,284.3,395.1,240.4,152.4,1,6.083,5,186.7,195.1,233.5,45.5,21,23.4,112.7,41.1,23.5,20.2,46.9,61,284.3,340.1,111.2,8.1
FALSE,High,Master Protein,Q86Y37,CDK2-associated and cullin domain-containing protein 1 OS=Homo sapiens OX=9606 GN=CACUL1 PE=1 SV=1,2,3,0.98459763241838,0.660657132690397,0.897557958235345,0.462998260050633,0.981825234085846,0.336673563049249,1.093,0.872,1.158,0.797,1.059,1.328,0.13,-0.2,0.21,-0.33,0.08,0.41,44.4,48.5,38.7,51.4,21.68,16.41,24.34,28.39,2,35.3,51.5,55.2,38.2,45.4,37.4,55,51.8,35.1,25.6,46.1,42.6,37,66.2,51.4,0,1,6.739,6,26.3,26.4,32,9.9,6.1,3.9,11.1,9.2,5,3.9,9.7,16.6,37,57,23.8,0
FALSE,High,Master Protein,Q5VTL8,Pre-mRNA-splicing factor 38B OS=Homo sapiens OX=9606 GN=PRPF38B PE=1 SV=1,4,6,0.984672255971104,0.573946445506193,0.815811652130381,0.773173163038309,0.950241610729742,0.971826975558561,1.005,1.1,1.117,1.094,1.111,1.016,0.01,0.14,0.16,0.13,0.15,0.02,970.7,975.5,1067.3,1084.2,12.66,6.17,13.03,20.18,4,893.2,1054.9,848.7,1104.2,974.3,1097.9,971.1,976.7,1314.4,1113,993.2,1023.5,1004.2,810.8,1170.5,1314.2,1,11.215,6,667.2,539.9,491.7,286.1,131.6,113.8,196.9,173.3,186.2,167.8,208.5,398.7,1004.2,698,541.2,69.8
FALSE,High,Master Protein,P61803,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1 OS=Homo sapiens OX=9606 GN=DAD1 PE=1 SV=3,1,4,0.98475823400385,0.74889994512212,0.747360609931271,0.91078937796872,0.909789268074066,0.99999999161098,0.369,0.289,0.192,0.783,0.519,0.663,-1.44,-1.79,-2.38,-0.35,-0.94,-0.59,649.6,239.8,187.7,124.5,96.42,106.81,52.23,139,1,298.4,1914.5,1414,56.5,207.4,226,1278.7,254.4,177.2,135.3,403.4,198.9,138.6,1191.2,111.9,103.2,1,7.528,9,222.9,979.8,819.1,14.6,28,23.4,259.2,45.1,25.1,20.4,84.7,77.5,138.6,1025.4,51.7,5.5
FALSE,High,Master Protein,Q8N806,Putative E3 ubiquitin-protein ligase UBR7 OS=Homo sapiens OX=9606 GN=UBR7 PE=1 SV=2,2,2,0.984762164889313,0.998111425095391,0.824132072002123,0.952729690998951,0.954331503970663,0.734126227296822,0.506,0.699,0.426,1.383,0.842,0.609,-0.98,-0.52,-1.23,0.47,-0.25,-0.72,157.5,79.6,110.1,67.1,51.68,68.12,46.99,74.01,2,132.6,190.3,187,38.5,68.5,67.6,231.1,92.5,89.8,91.3,224.8,132.9,82.2,198,54.8,45.4,1,4.582,6,99,97.4,108.4,10,9.3,7,46.8,16.4,12.7,13.8,47.2,51.8,82.2,170.5,25.3,2.4
FALSE,High,Master Protein,P10606,"Cytochrome c oxidase subunit 5B, mitochondrial OS=Homo sapiens OX=9606 GN=COX5B PE=1 SV=2",8,34,0.984766853771064,0.679714591832348,0.499620012398344,0.861884321268812,0.324479719458694,0.0984391647713837,1.024,1.087,0.733,1.062,0.716,0.674,0.03,0.12,-0.45,0.09,-0.48,-0.57,8436.4,8638.7,9170.7,6183.4,24.75,24.99,17.76,25.89,8,9452.4,8474.2,8398.9,5016.9,7761.8,5649.7,9614.6,10288.9,8254.4,7893.9,11464.4,10188.7,7119.4,7518.1,5370.4,4158.1,1,44.007,59,7060.1,4336.9,4865.5,1300,1048.2,585.6,1949.1,1826.2,1169.4,1190.3,2406.4,3969.2,7119.4,6472.2,2483.2,221
FALSE,High,Master Protein,Q12905,Interleukin enhancer-binding factor 2 OS=Homo sapiens OX=9606 GN=ILF2 PE=1 SV=2,14,47,0.984769072975147,0.95956287723219,0.994484182094234,0.998899591473383,0.931848577221709,0.880256175999866,1.028,1.047,0.92,1.018,0.894,0.879,0.04,0.07,-0.12,0.03,-0.16,-0.19,13719.3,14110.2,14357.8,12620.3,8.19,4.76,5.36,23.73,14,12384.2,14922.5,14251.1,13207.4,13899.8,14861.6,14323.7,13275.6,14473.9,14242.7,15103.1,13261.6,10938.2,12425.7,12817.9,18323,1,104.347,40,9250,7637,8255.8,3422.3,1877,1540.5,2903.7,2356.3,2050.6,2147.7,3170.2,5166.3,10938.2,10697,5926.8,973.8
FALSE,High,Master Protein,P17676,CCAAT/enhancer-binding protein beta OS=Homo sapiens OX=9606 GN=CEBPB PE=1 SV=2,2,5,0.984793178004711,0.933265929497707,0.0293425885778105,0.994771812899139,0.0537329997420603,0.081102806286811,0.688,0.618,0.242,0.899,0.352,0.391,-0.54,-0.69,-2.05,-0.15,-1.51,-1.35,400.5,275.4,247.7,96.8,40.65,49.98,38.48,33.29,2,398.7,413.8,402.3,131.6,278.6,145.9,507.2,272.3,223.3,165.5,406.8,274.7,102.1,167.2,91.8,87,1,6.646,5,297.8,211.7,233,34.1,37.6,15.1,102.8,48.3,31.6,25,85.4,107,102.1,143.9,42.5,4.6
FALSE,High,Master Protein,P22676,Calretinin OS=Homo sapiens OX=9606 GN=CALB2 PE=2 SV=2,3,5,0.984822659235802,0.237338474345674,3.38629876595054E-05,0.138894526349775,2.15456935374059E-05,0.000616153620407678,0.96,1.458,3.246,1.519,3.381,2.226,-0.06,0.54,1.7,0.6,1.76,1.15,62.6,60,91.2,203,27.47,10.78,16.38,22.4,3,63.8,49.5,61.3,92.8,61.3,58.8,56.8,71.8,101.7,93.1,67.8,89.3,195.3,211,246.7,140,1,9.634,11,47.7,25.3,35.5,24,8.3,6.1,11.5,12.8,14.4,14,14.2,34.8,195.3,181.7,114.1,7.4
FALSE,High,Master Protein,Q9ULC5,Long-chain-fatty-acid--CoA ligase 5 OS=Homo sapiens OX=9606 GN=ACSL5 PE=1 SV=1,3,3,0.984834461611825,0.39486032635967,0.999307200990416,0.245818559733158,0.964214983262532,0.458171476314198,0.835,3.006,0.971,3.598,1.162,0.323,-0.26,1.59,-0.04,1.85,0.22,-1.63,285.3,238.4,857.5,277.1,67.1,22.06,46.39,99.93,3,139.2,595.3,509.8,159.7,205.1,277.1,301.9,191.8,253.3,891,1065.8,825.2,178,1096.5,103.1,431.2,1,6.431,5,103.9,304.6,295.3,41.4,27.7,28.7,61.2,34,35.9,134.4,223.7,321.5,178,943.9,47.7,22.9
FALSE,High,Master Protein,P49368,T-complex protein 1 subunit gamma OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=4,46,251,0.984862436644415,0.00692191243907947,0.18256552141287,0.00381230161638979,0.10465773291666,0.271819998999019,1.008,0.777,0.87,0.771,0.863,1.12,0.01,-0.36,-0.2,-0.37,-0.21,0.16,55994.5,56450.3,43532.9,48737.2,5.7,10.59,5.96,10.99,46,61060.8,57124.5,54886.9,53726.4,59101.1,53918.4,52889.6,66333.8,43287.8,42142.6,48170.3,43779.4,48522.8,44549.6,48952.5,57566.3,1,424.207,71,45607.2,29235.1,31796.5,13921.6,7981,5588.8,10721.8,11773.5,6132.7,6354.8,10111.2,17055,48522.8,38351.6,22634.9,3059.5
FALSE,Medium,Master Protein,A6NGH8,Ankyrin repeat domain-containing protein 61 OS=Homo sapiens OX=9606 GN=ANKRD61 PE=4 SV=2,1,2,0.9848656903075,0.708574356954735,0.224956495495589,0.882910528443694,0.365466803237086,0.769205304769111,0.816,0.792,0.671,0.972,0.823,0.847,-0.29,-0.34,-0.57,-0.04,-0.28,-0.24,961.1,783.8,761.5,645.3,19.8,41.26,11.83,51.79,1,856.5,1290.5,1055.7,874.9,761.2,742.6,1568.8,807.2,663.7,740.4,881.5,783.2,632,1117.5,658.9,271,1,2.312,3,639.7,660.4,611.6,226.7,102.8,77,318,143.3,94,111.7,185,305.1,632,962,304.7,14.4
FALSE,High,Master Protein,Q5UCC4,ER membrane protein complex subunit 10 OS=Homo sapiens OX=9606 GN=EMC10 PE=1 SV=1,4,6,0.984874933164373,0.631199729129116,0.388617528182127,0.822659197558422,0.577667536870686,0.970422909988805,1.2,1.426,1.556,1.188,1.297,1.091,0.26,0.51,0.64,0.25,0.37,0.13,901.1,1081.2,1285,1401.9,33.12,19.8,7.79,59.76,4,911.8,754.7,890.5,1511.6,1148.8,1337.5,828.9,1017.6,1465.1,1309.1,1236,1261.3,1339.8,757.3,1466.8,3072.2,1,20.87,27,681.1,386.2,515.8,391.7,155.1,138.6,168,180.6,207.6,197.4,259.5,491.4,1339.8,652,678.2,163.3
FALSE,Low,Master Protein,O15069,NAC-alpha domain-containing protein 1 OS=Homo sapiens OX=9606 GN=NACAD PE=1 SV=3,1,2,0.984883187597385,0.934610532196103,0.0714652241347817,0.995005657071515,0.0392992207553422,0.0259420464476044,0.857,0.865,1.421,1.009,1.659,1.643,-0.22,-0.21,0.51,0.01,0.73,0.72,365.9,313.5,316.4,519.9,25.06,16.06,10.05,28.88,1,320.2,431.1,418.1,243.1,294,334.2,402.2,286.8,281,348,297.4,336.6,381.3,583.3,463.3,741.7,1,1.474,1,239.2,220.6,242.2,63,39.7,34.6,81.5,50.9,39.8,52.5,62.4,131.1,381.3,502.2,214.2,39.4
